Name,Address,Latitude,Longitude,Rating,User Ratings Total
Vince Lombardi Service Area,"116E New Jersey Turnpike, Ridgefield",40.8227778,-74.0297222,3.9,6871
Target,"7101 Tonnelle Avenue, North Bergen",40.8015426,-74.0221469,4.1,1176
The Home Depot,"7605 Tonnelle Avenue, North Bergen",40.8045424,-74.0198799,4.1,2988
4Wall New York,"1 Carol Place, Moonachie",40.835247,-74.0487442,4.7,132
AT&T Store,"5527 Bergenline Avenue, West New York",40.7863938,-74.01849039999999,4.2,359
CVS Pharmacy,"7101 Tonnelle Avenue, North Bergen",40.8015426,-74.0221469,3.3,16
M Mark Products Inc,"100 Redneck Avenue, Moonachie",40.8424071,-74.0534857,4,1
bp,"8012 Tonnelle Avenue, North Bergen",40.8069074,-74.0162951,3.3,50
P.C. Richard & Son,"5200 John F. Kennedy Boulevard, West New York",40.7858617,-74.0230504,4.8,2703
Walmart Photo Center,"400 Park Place, Secaucus",40.7930378,-74.0421274,3.8,30
Extra Space Storage,"7020 John F. Kennedy Boulevard, North Bergen",40.798539,-74.01406899999999,4.9,2037
Drape Kings,"2C Rentals & Office 5M Sales, 3200 Liberty Avenue, North Bergen",40.7761055,-74.0366993,4.4,49
Shoppers World,"3127 John F. Kennedy Boulevard, North Bergen",40.77550859999999,-74.0364015,4.3,392
Dunkin',"4100 Park Avenue, Weehawken Township",40.7739617,-74.0205948,3.5,173
Walmart Vision & Glasses,"400 Park Place, Secaucus",40.7926884,-74.0420887,4.4,101
SalonCentric,"4914 John F. Kennedy Boulevard, West New York",40.7833689,-74.0222921,4.1,51
Old Navy,"3115 John F. Kennedy Boulevard, North Bergen",40.7750989,-74.03562149999999,4.3,990
BJ's Optical,"2100 88th Street, North Bergen",40.8130138,-74.0163535,4.6,11
FedEx Ship Center,"100 Redneck Avenue, Moonachie",40.84238500000001,-74.05346999999999,3,743
Walgreens,"3508 John F. Kennedy Boulevard, Union City",40.7751753,-74.0300444,3,119
Baskin-Robbins,"4801 Park Avenue, Union City",40.77911290000001,-74.0158758,3.7,24
Starbucks,"55-1 Riverwalk Place, West New York",40.78299799999999,-74.007059,4.1,651
Raymour & Flanigan Furniture and Mattress Store,"150 Harmon Meadow Boulevard, Secaucus",40.78720060000001,-74.0480133,4.5,2090
Anything IT,"2075 91st Street #2, North Bergen",40.8158883,-74.01419349999999,4.6,11
NJ Restaurant Equipment Corporation,"4200 West Side Avenue, North Bergen",40.7832412,-74.0384368,4.2,103
Minas Jewelry,"700 Plaza Drive, Secaucus",40.7862975,-74.0460344,4.5,30
JJ Marble and Granite LLC,"2021 40th Street, North Bergen",40.7817405,-74.03731049999999,4.8,112
Barnes & Noble,"2289 Broadway, New York",40.7862392,-73.9787281,4.6,3066
"Levain Bakery – Original Location, 74th St, NYC","167 West 74th Street, New York",40.7799589,-73.9802984,4.7,6457
Target,"543 River Road, Edgewater",40.8140101,-73.9817174,4,962
Magnolia Bakery,"200 Columbus Avenue, New York",40.7756833,-73.9803361,4.3,2946
Zabar's,"2245 Broadway, New York",40.78475900000001,-73.9796504,4.5,5964
Fairway Market of 74th Street,"2131 Broadway, New York",40.78076530000001,-73.9816666,4.2,2218
BMW of Manhattan,"555 West 57th Street, New York",40.77032609999999,-73.9908154,4.3,2110
Alice's Tea Cup,"102 West 73rd Street, New York",40.77804099999999,-73.978683,4.3,1672
Bar Boulud,"1900 Broadway, New York",40.7718627,-73.98185169999999,4.2,1156
Ulta Beauty,"82 The Promenade, Edgewater",40.8063107,-73.9886271,4,417
RK Bridal,"619 West 54th Street 5th Floor between 11th Avenue & The, West Side Highway, New York",40.76892,-73.9937025,4,809
H&M,"10 Columbus Circle, New York",40.7685604,-73.9835094,4.2,612
The Food Emporium & Amish Kitchen,"810 8th Avenue, New York",40.7617385,-73.98619040000001,4,1495
Trader Joe's,"715 River Road, Edgewater",40.8196686,-73.9775851,4.6,3411
SEPHORA,"2103 Broadway, New York",40.7799108,-73.9819639,4.1,303
Mercedes-Benz Manhattan,"770 11th Avenue, New York",40.76800009999999,-73.9927804,4.7,7269
The Museum Shop,"200 Central Park West, New York",40.781007,-73.97371600000001,4.4,125
Spectrum Store,"2554 Broadway, New York",40.794409,-73.971634,3.3,1126
Peacefood - Upper West Side,"460 Amsterdam Avenue, New York",40.785275,-73.977012,4.4,1523
T.J. Maxx,"808 Columbus Avenue, New York",40.79489239999999,-73.9663853,4.4,1353
Sur La Table,"306 West 57th Street, New York",40.76676,-73.98365559999999,3.6,202
Absolute Bagels,"2788 Broadway, New York",40.8025065,-73.9674142,4.6,3591
T-Mobile,"167 West 57th Street, New York",40.7654912,-73.9795189,4.1,231
Barney Greengrass,"541 Amsterdam Avenue, New York",40.7879654,-73.9745734,4.4,1382
Pottery Barn,"1965 Broadway, New York",40.7745069,-73.98270670000001,3.7,161
The UPS Store,"119 West 72nd Street, New York",40.7779368,-73.979361,3.7,91
"Bike Rent NYC - Central Park Scooter Rentals, Bicycle Rentals & Tours, Bicycle & Scooter Sales","203 West 58th Street, New York",40.7664582,-73.97983529999999,3.8,475
Amy's Bread,"672 9th Avenue, New York",40.761253,-73.990308,4.4,1287
Broadway.com,"729 7th Avenue 6th Floor, New York",40.7602421,-73.983606,4.5,1947
Whole Foods Market,"808 Columbus Avenue, New York",40.7939667,-73.9671163,4.2,2667
TKTS Times Square,"Broadway at, West 47th Street, New York",40.7591682,-73.984939,4.5,2935
Patagonia,"426 Columbus Avenue, New York",40.7830456,-73.9750827,4.6,394
Staples,"1755 Broadway, New York",40.7659979,-73.982143,3.5,130
AT&T Store,"2727 Broadway, New York",40.8001931,-73.9683354,4.8,719
Bob’s Discount Furniture and Mattress Store,"517 East 117th Street, New York",40.7952416,-73.9306489,4.8,6621
Target,"700 Exterior Street, The Bronx",40.823963,-73.9302874,4,1605
Burlington,"517 East 117th Street, New York",40.795386,-73.9310222,4,239
Marshalls,"517 East 117th Street, New York",40.7955804,-73.9314109,4.3,757
H&M,"150 East 86th Street, New York",40.77918469999999,-73.9553549,4.1,1225
Two Little Red Hens,"1641 2nd Avenue NW corner of, East 85th Street, New York",40.7773928,-73.95240129999999,4.6,700
Costco Wholesale,"517 East 117th Street, New York",40.795386,-73.9310222,4.4,5187
Gap Factory,"264 West 125th Street, New York",40.8097419,-73.9506301,4.2,690
Allsaints Bloomingdales 59th Ave,"1000 3rd Avenue Womenswear: Third Floor Menswear: Lower Level, 3rd Avenue, New York",40.7620957,-73.96645149999999,2.8,14
AT&T Store,"200 East 86th Street, New York",40.7785551,-73.9538668,3.9,318
Starbucks,"1128 3rd Avenue, New York",40.7659266,-73.963622,3.8,520
Marshalls,"125 West 125th Street, New York",40.8081263,-73.94585649999999,4.2,2897
Suitsupply NY Madison Avenue,"635 Madison Avenue, New York",40.7636184,-73.9710563,4.8,2295
Clinique Laboratories LLC,"767 5th Avenue, New York",40.7635843,-73.9723967,3.1,8
The Home Depot,"600 Exterior Street, The Bronx",40.8239746,-73.9298282,4,3255
"Guy Rabut, Violin Maker","251 West 93rd Street #2d, New York",40.7930298,-73.9735938,N/A,0
West NYC,"147 West 72nd Street, New York",40.7783157,-73.9803179,4.4,119
The Vitamin Shoppe,"12 The Promenade, Edgewater",40.8068594,-73.9903563,4.1,68
Petco,"1280 Lexington Avenue, New York",40.78002720000001,-73.9555154,4.4,1647
Via Quadronno,"25 East 73rd Street, New York",40.7727446,-73.9651572,4,883
Tip Top Shoes,"155 West 72nd Street, New York",40.7784145,-73.9805007,4.3,568
Best Buy,"610 Exterior Street, The Bronx",40.8230435,-73.9299557,4.2,4251
BJ's Wholesale Club,"610 Exterior Street, The Bronx",40.8214274,-73.9301519,3.5,929
Burlington,"700 Exterior Street Suite 302A, The Bronx",40.8239106,-73.92992,3.9,404
bp,"281 Bruckner Boulevard, The Bronx",40.80549440000001,-73.9111623,3.7,49
Gap Factory,"845 White Plains Road, The Bronx",40.8236159,-73.85888419999999,4.2,477
AT&T Store,"2882C Third Avenue, The Bronx",40.816689,-73.916236,4.2,183
Extra Space Storage,"58 West 143rd Street, New York",40.81842449999999,-73.93636440000002,4.9,3179
AT&T Store,"1559 Westchester Avenue, The Bronx",40.8289734,-73.8775261,4.1,140
TriBoro Beverage,"41-08 Astoria Boulevard South, Astoria",40.76839999999999,-73.90967800000001,4,49
Forever Beauty Supply,"995 Southern Boulevard, The Bronx",40.8227103,-73.891955,4.3,495
AT&T Store,"81 West 125th Street, New York",40.80784510000001,-73.9449982,3.9,278
Marshalls,"610 Exterior Street, The Bronx",40.8218624,-73.930208,4.2,959
Jackson Industries Inc,"432 Austin Place, The Bronx",40.809069,-73.90534,4,1
AT&T Store,"1014 Southern Boulevard, The Bronx",40.8235227,-73.8915616,4.4,106
Optimum,"961 East 174th Street, The Bronx",40.8370429,-73.885144,3.3,1893
Orion Electronics NYC,"904 Morris Avenue, The Bronx",40.8262367,-73.9177725,3.8,21
"Gullwing Motor Cars, Inc","24-30 46th Street, Astoria",40.76727589999999,-73.906176,4.5,77
Verde Flowers,"11 Bruckner Boulevard, The Bronx",40.8079226,-73.92965389999999,5,26
Staples,"24-41 31st Street, Astoria",40.77119799999999,-73.916266,4.2,277
The UPS Store,"28-24 Steinway Street, Astoria",40.7649741,-73.9144251,4,444
Tirth Card & Gift Shop,"7520 Astoria Boulevard South, Flushing",40.7644307,-73.8935434,N/A,0
Cycle Therapy NYC,"230 East 127th Street, New York",40.8043659,-73.9336065,4.1,470
Franklin Gourmet Deli Inc,"621 East 169th Street, The Bronx",40.8317284,-73.90161739999999,3.5,6
Walgreens,"43-02 Ditmars Boulevard, Astoria",40.77094,-73.903717,2.4,49
J Department Store,"2254 3rd Avenue, New York",40.80216060000001,-73.9371802,4.2,24
Old Navy,"845 White Plains Road, The Bronx",40.82343420000001,-73.8587885,4.2,897
MetcareRX Pharmacy @ Montefiore,"305 East 161st Street, The Bronx",40.8254275,-73.91698290000001,3.9,9
Cookie's Department Stores,"567 Melrose Avenue, The Bronx",40.816638,-73.9177948,4.2,1425
Rite Aid,"950-960 Southern Boulevard, The Bronx",40.8219551,-73.8915036,3.1,116
Shell,"1855 1st Avenue, New York",40.7830687,-73.9451863,3.7,313
Santana Grocery,"1208 Stratford Avenue, The Bronx",40.8296895,-73.8754841,4.6,5
Spoiled Rotten USA Inc,"605 East 132nd Street, The Bronx",40.80256299999999,-73.918764,5,2
U-Save Car & Truck Rental,"84-15 Astoria Boulevard, East Elmhurst",40.7649395,-73.8847645,4.3,242
CVS Pharmacy,"700 Exterior Street, The Bronx",40.823963,-73.9302874,4.4,44
AT&T Store,"1949 Turnbull Avenue, The Bronx",40.8233801,-73.8573033,4.1,203
Key Food Supermarket,"42-15 30th Avenue, Astoria",40.7629444,-73.9126028,3.9,509
Forman Mills,"3036 Third Avenue, The Bronx",40.81979800000001,-73.9128709,4.2,2351
The UPS Store,"1636 3rd Avenue, New York",40.7824434,-73.9516551,3,121
"Quattro Frameworks, Inc.","44-14 Astoria Boulevard South 2nd floor, Astoria",40.7679634,-73.9063625,5,7
SingleCut Beersmiths QNS,"19-33 37th Street, Astoria",40.77829699999999,-73.90168,4.6,550
FedEx Ship Center,"670 East 132nd Street, The Bronx",40.7996439,-73.9171319,2.8,1007
Sol's Pharmacy,"1515 Southern Boulevard, The Bronx",40.83330050000001,-73.89057079999999,3.6,35
Fling Design,"48-02 25th Avenue #407, Long Island City",40.76445030000001,-73.9050277,N/A,0
Safeway Gourmet Deli,"1901 Story Avenue, The Bronx",40.824279,-73.859688,4.3,23
Astoria Liquors Inc,"1948 37th Street, Astoria",40.7786076,-73.9026451,4.7,55
Macy's,"1441 Metropolitan Avenue Fl 2, The Bronx",40.8364825,-73.8612062,4.1,4069
The Home Depot,"2560 Bruckner Boulevard, The Bronx",40.8273715,-73.8393923,4.2,4401
Pep Boys,"2633 East Tremont Avenue, The Bronx",40.843364,-73.84626999999999,3.4,1652
Walgreens,"1371 Metropolitan Avenue, The Bronx",40.8351309,-73.8613637,2.3,166
Dollar Tree,"132-23 14th Avenue, College Point",40.7874755,-73.8356745,4.3,358
Public Storage,"875 Brush Avenue, The Bronx",40.8257597,-73.84009189999999,4.9,681
Cherry Valley Deli & Grill,"12-29 150th Street, Whitestone",40.789934,-73.814089,4.4,1146
BJ's Wholesale Club,"13705 20th Avenue, College Point",40.7833644,-73.83081150000001,3.9,780
CVS,"3775 East Tremont Avenue, The Bronx",40.8255689,-73.8205401,3.1,194
Alaod Deli & Grocery Corporation,"2366 Westchester Avenue, The Bronx",40.83654119999999,-73.8467084,3,2
Jimmy Jazz,"835 White Plains Road, The Bronx",40.82269129999999,-73.8586076,3.9,143
Walgreens,"55 Westchester Square, The Bronx",40.8416818,-73.8432682,3.2,71
Starbucks,"1385 Metropolitan Avenue, The Bronx",40.83542500000001,-73.8613878,4,877
Jackson Corporation,"1831 131st Street, College Point",40.7822212,-73.83757829999999,3.6,5
Follett Higher Education Group,"6 Pennyfield Avenue, The Bronx",40.8092024,-73.8010583,N/A,0
Plymouth Beef Co Inc,"355 Food Center Drive, The Bronx",40.8061948,-73.8763038,4,23
Marshalls,"845 White Plains Road, The Bronx",40.82307309999999,-73.8590291,4.2,1077
P.C. Richard & Son,"13603 20th Avenue, College Point",40.783671,-73.8317979,4.9,4180
Baskin-Robbins,"2172 Westchester Avenue, The Bronx",40.8339981,-73.8517791,2.8,33
ZEE'S GOURMET DELI - HILL'S TRADING Corp.,"13207 14th Avenue, College Point",40.7865089,-73.83593499999999,4.2,65
DBF Associate,"1150 East 156th Street, The Bronx",40.8126828,-73.8938982,N/A,0
S & D Dely,"3639 East Tremont Avenue, The Bronx",40.82832779999999,-73.8236754,N/A,0
Extra Space Storage,"1037 Zerega Avenue, The Bronx",40.8293505,-73.84439449999999,4.8,1725
Canada Dry Bottling Co,"112-02 15th Avenue, Flushing",40.7829041,-73.8541663,3,21
Trinity,"114-02 15th Avenue, College Point",40.7830357,-73.85265749999999,N/A,0
St. Lawrence D.V. Pizza,"1788 Westchester Avenue, The Bronx",40.831522,-73.866817,4.1,123
T.J. Maxx,"136-03 20th Avenue, College Point",40.7836412,-73.831533,4.2,1886
Jetro/Restaurant Depot,"1506 132nd Street, College Point",40.7841339,-73.83675029999999,3.8,93
"AFC Industries, Inc.","13-16 133rd Place, College Point",40.7870886,-73.8345968,3.5,13
LOFT,"2344 Bell Boulevard C, Bayside",40.780669,-73.775622,4.2,99
Roberts Bicycles,"33-13 Francis Lewis Boulevard, Flushing",40.7670709,-73.7899685,3.5,167
Men's Wearhouse,"2420 Bell Boulevard, Bay Terrace",40.77928,-73.77597999999999,3.7,214
Durso's Pasta & Ravioli Company,"18901 Crocheron Avenue, Flushing",40.763344,-73.792985,4.7,433
Carter's,"211-15C 26th Avenue, Bayside",40.7793779,-73.77875159999999,4.5,74
Key Food Supermarkets Whitestone,"153-55 Cross Island Parkway, Whitestone",40.7883333,-73.8097222,2.9,101
Frank Bee Stores Inc,"3435 East Tremont Avenue, The Bronx",40.8326195,-73.8275574,3.8,95
"Jerome G. Hersh, BS","2 Bay Club Drive, Bayside",40.77803590000001,-73.7808993,N/A,0
CVS Pharmacy,"13505 20th Avenue, College Point",40.7837661,-73.83332639999999,4.1,33
H Mart Union,"29-02 Union Street, Flushing",40.7720996,-73.8269108,4.2,2052
Crosstown Diner,"2880 Bruckner Boulevard, The Bronx",40.832521,-73.828592,4,2321
Paris Baguette,"156-24 Northern Boulevard, Queens",40.7633458,-73.8088282,3.7,347
Walgreens Pharmacy,"3590 East Tremont Avenue, The Bronx",40.82932100000001,-73.82534969999999,2.7,106
Harpell Chemists,"12-65 150th Street, Whitestone",40.7889819,-73.81364239999999,4.5,38
Bayside Thrift Shop Ltd,"14402 Northern Boulevard, Flushing",40.7643767,-73.82314199999999,4.3,80
Martha’s Country Bakery,"41-06 Bell Boulevard, Bayside",40.7633318,-73.7710462,4.4,3350
Merit Cars,"132-01 14th Avenue, College Point",40.7872716,-73.8364443,4.2,33
Flowers by Frankie,"3240 East Tremont Avenue, The Bronx",40.8354267,-73.8330799,4.3,62
Helen Chiasson Salon,"Shopping Center, 153-35 Cross Island Parkway, Whitestone",40.7877928,-73.8095948,5,10
Pibbs Industries,"13315 32nd Avenue, Flushing",40.7671921,-73.83569539999999,3.2,13
"Utopia Optometry P.C. (Gloria Chung, OD)","20-03 Utopia Parkway, Whitestone",40.7798072,-73.7936642,4.2,19
Dunkin',"Gulf Gas Station, 1755 Francis Lewis Boulevard, Whitestone",40.782426,-73.8034441,4,118
Zerach.com Inc,"129-20 18th Avenue, College Point",40.78303409999999,-73.8389198,4,4
Old Navy,"13915 20th Avenue, College Point",40.7822716,-73.8293738,4.3,539
Macy's,"1100 Northern Boulevard, Manhasset",40.78846819999999,-73.702364,4.2,3218
Audi Great Neck,"795 Northern Boulevard, Great Neck",40.7847222,-73.7116667,4.4,2127
MAC Cosmetics,"1100 Northern Boulevard, Manhasset",40.7886538,-73.70221029999999,3.8,5
Long Island Audiology,"1000 Northern Boulevard, Great Neck",40.7848297,-73.70852359999999,4.9,124
Michaels,"1350 Northern Blvd Manhasset Center, Manhasset",40.7925494,-73.6964787,4.3,908
Manhasset Superstore,"1225 Northern Boulevard, Manhasset",40.79196919999999,-73.70042409999999,4.5,874
Honda of Manhasset,"1260 Northern Boulevard, Manhasset",40.7917234,-73.69955929999999,4.2,2742
Kashi 4 C's Intl llc,"16 Middle Neck Road suite 272, Great Neck",40.7871725,-73.72821069999999,N/A,0
The UPS Store,"10 Bond Street, Great Neck",40.7882024,-73.7276943,3.9,69
Pet Supplies Plus Manhasset,"1170 Northern Boulevard, Manhasset",40.79084820000001,-73.7020749,4.6,295
Great Neck Music Conservatory,"625 Middle Neck Road, Great Neck",40.80350019999999,-73.7355927,4.2,6
Raindew Manhasset True Value And Pharmacy,"465 Plandome Road, Manhasset",40.7989277,-73.70061679999999,4.6,148
Led Outfitters,"14 Bond Street # 301, Great Neck",40.7888787,-73.7278235,2.6,7
Carnation Designs,"98 Cuttermill Road Suite 201, Great Neck",40.7834826,-73.73259999999999,5,1
CVS,"1 Gussack Plaza, Great Neck",40.7880536,-73.7299355,3.5,77
Norman Yohay Associates Inc,"80 Cuttermill Road, Great Neck",40.785022,-73.7313284,N/A,0
Region Care Infusion,"200 Community Drive # 1, Great Neck",40.7814517,-73.70743159999999,1.8,5
Mavis Discount Tire,"200 Northern Boulevard, Great Neck",40.775955,-73.7289878,4.3,1542
Deli On the Green,"647 Middle Neck Road, Great Neck",40.8040378,-73.7352358,4,221
"Lisa C. Predmore, AUD","1165 Northern Boulevard, Manhasset",40.7912907,-73.7029617,5,1
FedEx Office Print & Ship Center,"800 Northern Boulevard, Great Neck",40.7843598,-73.71068129999999,3.8,48
Askari Kaveh,"225 Community Drive Suite 100, Great Neck",40.78212,-73.706009,N/A,0
Lichtenberg,"1010 Northern Boulevard #400, Great Neck",40.784989,-73.70731169999999,N/A,0
Little Neck Drug Store,"252-11 Northern Boulevard, Little Neck",40.7700088,-73.7362753,4.6,20
The UPS Store,"565 Plandome Road, Manhasset",40.799937,-73.7016708,3.6,177
Staples,"1410 Northern Boulevard, Manhasset",40.79220189999999,-73.69389249999999,3.7,145
KooChooLoo Baby,"11 Middle Neck Road #209, Great Neck",40.7873618,-73.7276491,3,2
North Shore Farms,"90 Horace Harding Boulevard, Great Neck",40.7688061,-73.7218518,4.3,271
Best Buy,"30 Andrews Drive, Woodland Park",40.887485,-74.212972,4.1,4512
Xerox Of Nyc/Philly Metro,"150 Clove Road, Little Falls Township",40.8712623,-74.194929,N/A,0
Sentrx,"150 Clove Road, Little Falls Township",40.8713048,-74.19503999999999,N/A,0
Big Lots,"1006 U.S. 46, Clifton",40.8731573,-74.1782217,4.3,837
Tri-State Bearing & Supply Co,"14 Sebago Street, Clifton",40.8638633,-74.1560947,4.4,7
The UPS Store,"163 East Main Street, Little Falls Township",40.8768942,-74.21711160000001,3.2,115
Absolutely Fish,"1080 U.S. 46, Clifton",40.8711156,-74.1813979,4.6,1444
Dave's Time Warp Comics & Games,"555A Pompton Avenue, Cedar Grove",40.8522496,-74.2291217,4.6,514
Route 46 Chrysler Jeep Dodge,"1655 U.S. 46, Little Falls Township",40.8850632,-74.21619,3.6,2925
David's Cookies,"11 Cliffside Drive, Cedar Grove",40.867031,-74.2192993,4,150
Barnes & Noble,"1156 U.S. 46, Woodland Park",40.8862199,-74.2135377,4.5,1756
Upper Montclair Country Club,"177 Hepburn Road, Clifton",40.8477,-74.1750972,4.5,121
ShopRite Wines & Spirits of Little Falls,"171 Browertown Road, Little Falls Township",40.8818013,-74.21151549999999,4.6,561
Smacktone Studios,"86 Lackawanna Avenue #218, Woodland Park",40.8888239,-74.2135631,4.5,80
Schumacher Chevrolet of Little Falls,"8 Main Street, Little Falls Township",40.8810834,-74.2244281,4.5,920
Kern Services Inc,"86 Lackawanna Avenue #105, Woodland Park",40.8887975,-74.2136464,N/A,0
Walgreens,"342 Claremont Avenue, Verona",40.83079229999999,-74.2430469,2.3,80
Fette INFINITI,"1137 U.S. 46, Clifton",40.8691946,-74.1848803,4.2,748
Kohl's,"1710 U.S. 46, Woodland Park",40.8857556,-74.21249259999999,4.3,1998
AutoZone Auto Parts,"977 Bloomfield Avenue, Clifton",40.8438119,-74.15860669999999,4,807
Amazing Savings Verona,"335 Pompton Avenue, Verona",40.8352436,-74.22518649999999,4.3,216
McDonald's,"405 U.S. 46, Little Falls Township",40.8723447,-74.1947218,3.6,2129
Williams-Sonoma,"630 Valley Road, Montclair",40.8423767,-74.20830579999999,4.3,111
Gun For Hire at The Woodland Park Range,"1267 McBride Avenue, Woodland Park",40.8897691,-74.2164755,4.8,2291
Staples,"91 Pompton Avenue, Cedar Grove",40.8359911,-74.2246491,4.4,95
McGuire Buick GMC,"1625 U.S. 46, Little Falls Township",40.885134,-74.21531879999999,4.2,490
CubeSmart Self Storage,"1234 U.S. 46, Clifton",40.87112939999999,-74.187506,4.7,248
Sally Beauty,"1006 U.S. 46 Suite 12, Clifton",40.87343990000001,-74.17777509999999,3.8,66
Schumacher Chevrolet Clifton,"999 U.S. 46, Clifton",40.8719583,-74.1765424,4.2,935
New Jersey Vision Associates,"1455 Broad Street # 110, Bloomfield",40.8393194,-74.1841997,4.5,44
Tri-County Lexus,"700 U.S. 46, Little Falls Township",40.8818435,-74.2079696,4.2,4418
Stop & Shop,"1189 Broad Street, Clifton",40.85552879999999,-74.1763186,4.3,1539
Dollar Tree,"1006 U.S. 46, Clifton",40.8732096,-74.178386,3.9,235
The UPS Store,"1360 Clifton Avenue, Clifton",40.8536514,-74.1732581,3.3,134
Walmart Supercenter,"174 Passaic Street, Garfield",40.8666623,-74.1010551,4.1,10490
Bowlero Wallington,"299 Paterson Avenue, Wallington",40.8467326,-74.1101612,4.3,3553
The Home Depot,"103-179 Dayton Avenue, Passaic",40.8716252,-74.1204479,4.1,2349
Corrado's Market,"1578 Main Avenue, Clifton",40.88819599999999,-74.1518076,4.1,2869
Harbor Freight,"1016 Main Avenue, Clifton",40.8722118,-74.134951,4.4,1038
AT&T Store,"598 Main Avenue, Passaic",40.8594642,-74.1241316,4.7,346
Noches De Colombia Clifton,"1 village square east In Botany Village Square, Clifton",40.8761117,-74.122363,4.7,8641
Digital Press Videogames,"387 Piaget Avenue, Clifton",40.8791769,-74.15147999999999,4.5,766
Alamo,"51 Lexington Avenue, Passaic",40.86427070000001,-74.12745389999999,3.8,28
Walgreens,"101 President Street, Passaic",40.8731733,-74.12197429999999,3.7,57
CVS,"572 Paterson Avenue, East Rutherford",40.8424559,-74.1057383,2.8,106
"American Coin & Stamp Co.,Inc.","1273 Main Avenue, Clifton",40.87868890000001,-74.14328259999999,4.6,220
Garden State Honda Pre-Owned,"225 River Drive, Passaic",40.85170400000001,-74.12034059999999,4,1273
Furniture Expo,"1378 Main Avenue, Clifton",40.88243670000001,-74.14598629999999,4.4,236
Extra Space Storage,"515 Broad Street, Clifton",40.87815,-74.167074,4.8,1343
Visionworks Doctors of Optometry,"251 Clifton Avenue, Clifton",40.8757758,-74.1352411,3.5,242
Jos A. Bank,"852 New Jersey 3 STE 238, Clifton",40.8396277,-74.1557926,4.1,123
Costco Wholesale,"2 Teterboro Landing Drive, Teterboro",40.8607928,-74.0644863,4.5,8864
Chris's Cookies,"100 Hollister Road #5, Teterboro",40.8621366,-74.05536529999999,4.2,29
Teterboro Chrysler Jeep Dodge RAM,"469 U.S. 46, Little Ferry",40.85692340000001,-74.0514472,3.6,974
Swift Electrical Supply,"100 Hollister Road #5, Teterboro",40.8624616,-74.0558904,4.4,38
The Wine Rack,"69 New Jersey 17 South, Hasbrouck Heights",40.8524656,-74.0752661,4.2,119
ShopRite of Lodi,"175 Main Street, Lodi",40.8790996,-74.084924,4.2,2527
Walmart,"189 U.S. 46, Saddle Brook",40.8917599,-74.0935598,4.1,5988
Lodi Lanes,"58 Terhune Avenue, Lodi",40.8639028,-74.0909332,4.3,642
Walgreens,"20 Arnot Street, Lodi",40.8774799,-74.08603010000002,2.5,92
T.J. Maxx,"189 U.S. 46, Saddle Brook",40.8910877,-74.0953261,4.2,622
Mazda of Lodi,"130 U.S. 46 Suite 100, Lodi",40.8774853,-74.0756845,4.3,1747
Sally Beauty,"189 U.S. 46, Saddle Brook",40.89170189999999,-74.0949297,4,56
NJModern Furniture,"200 South Newman Street, Hackensack",40.87407029999999,-74.05635079999999,N/A,0
New Balance,"459 New Jersey 17, Hasbrouck Heights",40.86461999999999,-74.06506,4.5,349
General Floor - Hackensack,"403 West Pleasantview Avenue, Hackensack",40.8761558,-74.068063,4.4,8
Cars Buyer Inc,"346 Phillips Avenue, South Hackensack",40.85508960000001,-74.0465952,3.5,290
Ice House,"111 Midtown Bridge Street, Hackensack",40.88328879999999,-74.0378983,4,191
H Mart Little Ferry,"260 Bergen Turnpike, Little Ferry",40.8564643,-74.03396599999999,4.4,2419
Pep Boys,"65 Court Street, Hackensack",40.87851679999999,-74.04044429999999,3.7,1401
GNC,"500 South River Street, Hackensack",40.8634469,-74.0344239,2.5,23
iWire Distribution Inc.,"85 Main Street, Hackensack",40.8808623,-74.04419539999999,5,1
Hilti Store - Hackensack,"500 South River Street, Hackensack",40.8638454,-74.03483229999999,4.3,19
Coinstar Kiosk - Bitcoin ATM,"500 South River Street ShopRite, Hackensack",40.863505,-74.03451059999999,2.5,2
Toyota of Hackensack,"278 River Street, Hackensack",40.8865674,-74.0393301,4,2175
ShopRite of Hackensack,"500 South River Street, Hackensack",40.8626533,-74.0341122,4.1,2171
Girl on the Go Wigs,"20 Prospect Avenue, Hackensack",40.88320569999999,-74.0571963,2,2
The Home Depot,"99 New Jersey 17 North, Lodi",40.88567700000001,-74.0654452,4.1,1978
Hackensack Audiology & Hearing Aid Associates,"20 Prospect Avenue # 808, Hackensack",40.883453,-74.0571037,4.9,169
Gundam Planet,"140 Lawrence Street, Hackensack",40.88415999999999,-74.04874199999999,4.8,484
Marble.com,"1 Mount Vernon Street, Ridgefield Park",40.8571095,-74.02923849999999,4.6,353
Freedom Medical Inc,"376 North Street Unit D, Teterboro",40.8690086,-74.0583892,N/A,0
Extra Space Storage,"270 South River Street, Hackensack",40.8699228,-74.0376955,4.8,734
The Jewelry Exchange in New Jersey | Jewelry Store | Engagement Ring Specials,"171 Main Street, Hackensack",40.883751,-74.04337199999999,4.9,1424
Plaza bagels & deli,"500 South River Street, Hackensack",40.8643205,-74.03549129999999,3.4,62
Uomo Venetto Inc,"375 North Street # T, Teterboro",40.86942739999999,-74.0584623,5,6
Sunny Tech Inc,"375 North Street, Teterboro",40.86907349999999,-74.0583892,N/A,0
Baskin-Robbins,"250 Bergen Turnpike, Little Ferry",40.8557327,-74.03451849999999,3.9,28
