Name,Address,Latitude,Longitude,Rating,User Ratings Total,Income,Density
Hudson Market,"601 West 57th Street, New York",40.77077749999999,-73.99157919999999,3.8,256,"$113,828 ",9210.748898678414
Whole Foods Market,"905 River Road, Edgewater",40.8247925,-73.9740028,4.4,1617,"$53,592 ",4854.31718061674
GRAND BAZAAR FOOD,"744 Anderson Avenue, Cliffside Park",40.830191,-73.985445,4.5,309,"$53,592 ",4854.31718061674
The Market @ Mercedes House,"550 West 54th Street, New York",40.7677253,-73.9915642,4.2,144,"$113,828 ",9210.748898678414
D'Agostino at 54th Street,"815 10th Avenue, New York",40.7675399,-73.9900894,3.5,338,"$117,596 ",6288.325991189427
Harlem Fresh Market by Key Food,"421 West 125th Street, New York",40.81214169999999,-73.9548528,3.9,689,"$53,592 ",4854.31718061674
MORTON WILLIAMS SUPERMARKETS,"1211 Madison Avenue, New York",40.78165739999999,-73.9580391,4.1,388,"$130,527 ",9688.105726872249
MORTON WILLIAMS SUPERMARKETS,"917 9th Avenue, New York",40.7689628,-73.9852025,3.9,529,"$113,828 ",9210.748898678414
Cafasso's Fairway Market,"1214 Anderson Avenue, Fort Lee",40.839403,-73.9813053,4.4,930,"$53,592 ",4854.31718061674
D'Agostino,"1074 Lexington Avenue, New York",40.7728383,-73.96074519999999,4.0,235,"$130,527 ",9688.105726872249
bp,"281 Bruckner Boulevard, The Bronx",40.80549440000001,-73.9111623,3.7,49,"$19,205 ",2168.175355450237
CTown Supermarkets,"1016 Saint Nicholas Avenue, New York",40.8350471,-73.9393805,4.1,861,"$54,717 ",8370.925110132159
Food Universe Marketplace,"1187 Jerome Avenue, The Bronx",40.835905,-73.922973,3.9,159,"$41,636 ",3470.165876777251
Fine Fare Supermarkets,"2330 1st Avenue, New York",40.7982278,-73.9335368,3.6,346,"$41,341 ",5308.854625550661
Western Beef Supermarket,"301 Morris Avenue, The Bronx",40.8126472,-73.9264185,4.0,1121,"$19,205 ",2168.175355450237
City Fresh Market,"2212 3rd Avenue #3536, New York",40.80093589999999,-73.9380789,4.1,968,"$41,341 ",5308.854625550661
Foodtown of St. Nicholas Ave,"756 Saint Nicholas Avenue, New York",40.82596029999999,-73.94313919999999,4.1,1205,"$53,592 ",4854.31718061674
FoodFest Depot,"500 East 132nd Street, The Bronx",40.8030905,-73.9211825,4.4,851,"$19,205 ",2168.175355450237
FOOD BAZAAR,"238 East 161st Street, The Bronx",40.8252078,-73.9196679,4.3,3154,"$41,636 ",3470.165876777251
Express Deli Corp,"393 Malcolm X Boulevard, New York",40.810883,-73.9435943,4.1,14,"$45,230 ",5097.929515418502
bp,"115 East 138th Street, The Bronx",40.8137768,-73.9307108,2.9,27,"$19,205 ",2168.175355450237
CTown Supermarkets,"2733 Third Avenue, The Bronx",40.8144757,-73.9213027,3.9,360,"$19,205 ",2168.175355450237
City Fresh Market,"125 East 116th Street, New York",40.7989774,-73.9418024,4.2,792,"$41,341 ",5308.854625550661
Shop Fair of 110th Street,"160 East 110th Street, New York",40.79432000000001,-73.943834,4.1,773,"$41,341 ",5308.854625550661
Whole Foods Market,"100 West 125th Street, New York",40.8076461,-73.9461771,4.2,4321,"$45,230 ",5097.929515418502
125th Street Farmers' Market,"Adam Clayton Powell Jr. State Office Building, 163 West 125th Street, New York",40.8092263,-73.9474304,3.2,6,"$45,230 ",5097.929515418502
City Fresh Market,"235 East 106th Street #4005, New York",40.7911217,-73.9431148,4.1,330,"$41,341 ",5308.854625550661
Pioneer Supermarkets of Harlem,"380 Malcolm X Boulevard, New York",40.81047960000001,-73.9431991,3.8,731,"$45,230 ",5097.929515418502
bp,"2326 1st Avenue, New York",40.79802939999999,-73.9336397,3.3,30,"$41,341 ",5308.854625550661
Foodtown of Frederick Douglas Blvd,"2463 Frederick Douglass Boulevard at, West 132nd Street, New York",40.814659,-73.94812,3.8,573,"$45,230 ",5097.929515418502
ALDI,"517 East 117th Street, New York",40.79516390000001,-73.9314533,4.3,1853,"$41,341 ",5308.854625550661
Key Food Supermarkets,"1769 2nd Avenue, New York",40.78197329999999,-73.9489954,4.0,939,"$130,527 ",9688.105726872249
Key Food Supermarkets,"592 Malcolm X Boulevard, New York",40.8169438,-73.9384434,3.7,763,"$45,230 ",5097.929515418502
Key Food Supermarkets,"2630 Frederick Douglass Boulevard, New York",40.8196777,-73.9439039,3.9,466,"$45,230 ",5097.929515418502
Whole Foods Market,"1551 3rd Avenue, New York",40.7796707,-73.9529499,4.0,2728,"$130,527 ",9688.105726872249
CTown Supermarkets,"630 East 169th Street, The Bronx",40.8311936,-73.9012711,3.4,144,"$14,750 ",1890.0947867298576
bp,"1865 Bruckner Boulevard, The Bronx",40.8262223,-73.86187679999999,3.2,17,"$39,322 ",4082.890995260663
Food Universe Marketplace,"724 Hunts Point Avenue, The Bronx",40.8155092,-73.8865781,4.0,259,"$10,966 ",1238.056872037915
FreshDirect,"2 Saint Ann's Avenue, The Bronx",40.8013096,-73.9192702,3.8,686,"$19,205 ",2168.175355450237
Lucero Produce,"1250 Randall Avenue, The Bronx",40.81162589999999,-73.887901,4.4,220,"$10,966 ",1238.056872037915
Romero Fruit Market,"835 East 152nd Street # 4, The Bronx",40.815314,-73.9040823,4.3,27,"$14,750 ",1890.0947867298576
Western Beef Supermarket,"1041 Prospect Avenue, The Bronx",40.825001,-73.9005281,4.0,1047,"$14,750 ",1890.0947867298576
Met Foodmarkets of Jackson Ave,"649 Jackson Avenue, The Bronx",40.81561230000001,-73.90850499999999,3.6,381,"$14,750 ",1890.0947867298576
Golden Apple Tree Supermarket,"745 Westchester Avenue, The Bronx",40.8178457,-73.9059611,3.6,127,"$14,750 ",1890.0947867298576
SuperFresh South Bronx,"459 East 149th Street, The Bronx",40.8154183,-73.9151832,4.2,1157,"$19,205 ",2168.175355450237
ALDI,"3006 Third Avenue, The Bronx",40.8192658,-73.9135694,4.3,3145,"$19,205 ",2168.175355450237
Food Fair Fresh Market,"1065 East 163rd Street, The Bronx",40.8211148,-73.8907638,3.9,490,"$10,966 ",1238.056872037915
Foodtown of Third Avenue,"3100 Third Avenue, The Bronx",40.82151389999999,-73.9119437,3.8,465,"$14,750 ",1890.0947867298576
Food Universe Marketplace,"760 Melrose Avenue, The Bronx",40.8209325,-73.9153948,3.8,160,"$14,750 ",1890.0947867298576
Key Food Supermarkets,"1050 Westchester Avenue, The Bronx",40.8247759,-73.8913242,3.9,640,"$14,750 ",1890.0947867298576
bp,"871 Melrose Avenue, The Bronx",40.82408849999999,-73.91420339999999,2.9,10,"$14,750 ",1890.0947867298576
Supermarket Needs Corporation,"1133 Southern Boulevard, The Bronx",40.8272876,-73.8922695,2.5,2,"$14,750 ",1890.0947867298576
FOOD BAZAAR,"445 East 163rd Street, The Bronx",40.8259059,-73.9109138,4.4,4475,"$14,750 ",1890.0947867298576
Food Universe Marketplace,"3470 Third Avenue, The Bronx",40.8299321,-73.9061108,4.1,325,"$14,750 ",1890.0947867298576
SuperFresh Bronx,"1188 Webster Avenue, The Bronx",40.831599,-73.9096276,4.0,448,"$14,750 ",1890.0947867298576
Food Universe Marketplace,"1334 Louis Niñé Boulevard, The Bronx",40.83193869999999,-73.8921565,4.1,351,"$15,398 ",1973.1753554502368
Western Beef Supermarket,"831 Rosedale Avenue, The Bronx",40.82186709999999,-73.8673161,3.5,445,"$10,966 ",1238.056872037915
Associated Supermarket,"1585 Westchester Avenue, The Bronx",40.8293289,-73.8761087,4.1,905,"$10,966 ",1238.056872037915
Associated Supermarkets of Mount Eden,"206 East 167th Street, The Bronx",40.83374329999999,-73.9165828,3.8,128,"$41,636 ",3470.165876777251
FOOD BAZAAR,"535 East 170th Street #2301, The Bronx",40.835182,-73.9024601,4.2,3017,"$14,750 ",1890.0947867298576
Fine Fare Supermarkets,"1221 Fteley Avenue, The Bronx",40.8296674,-73.8721869,4.0,1391,"$10,966 ",1238.056872037915
Pioneer Supermarkets,"2541 Adam Clayton Powell Junior Boulevard, New York",40.823184,-73.9375022,3.8,238,"$41,636 ",3470.165876777251
Fine Fare,"59 East 167th Street, The Bronx",40.8356397,-73.920541,3.9,328,"$41,636 ",3470.165876777251
bp,"3333 East Tremont Avenue, The Bronx",40.835102,-73.83013,3.9,18,"$39,322 ",4082.890995260663
Golden Mango Supermarkets,"2300 Randall Avenue, The Bronx",40.8190041,-73.8446172,4.2,1291,"$39,322 ",4082.890995260663
Key Food Supermarkets,"656 Castle Hill Avenue, The Bronx",40.8201256,-73.8479085,4.0,519,"$39,322 ",4082.890995260663
Met Foodmarkets of Soundview,"769 White Plains Road, The Bronx",40.8215381,-73.8588098,3.8,159,"$39,322 ",4082.890995260663
bp,"1885 Westchester Avenue, The Bronx",40.8330139,-73.863213,2.1,24,"$39,322 ",4082.890995260663
Chang Li Supermarket Inc.,"2079 Benedict Avenue, The Bronx",40.8350839,-73.85535200000001,4.1,898,"$39,322 ",4082.890995260663
Key Food Supermarkets,"1535 Unionport Road, The Bronx",40.8365535,-73.8573784,4.0,393,"$39,322 ",4082.890995260663
Bravo Supermarkets,"1861 - 1869 Archer Street, The Bronx",40.8379856,-73.8643416,4.0,318,"$57,394 ",2683.2227488151657
Fine Fare Supermarkets,"1654 Metropolitan Avenue, The Bronx",40.840174,-73.855705,4.0,232,"$39,322 ",4082.890995260663
bp,"91 Westchester Square, The Bronx",40.8408952,-73.8409638,3.9,75,"$39,322 ",4082.890995260663
Super Foodtown of Throgg's Neck,"2945-65 Bruckner Boulevard, The Bronx",40.83436690000001,-73.8267489,4.2,1623,"$39,322 ",4082.890995260663
SuperFresh Castle Hill,"1345 Castle Hill Avenue, The Bronx",40.8352453,-73.85229,3.6,399,"$39,322 ",4082.890995260663
Foodtown of West Ave,"1489 West Avenue, The Bronx",40.83734310000001,-73.8615475,4.1,935,"$39,322 ",4082.890995260663
Fine Fare Supermarkets,"3680 East Tremont Avenue, The Bronx",40.8272471,-73.8231775,3.7,840,"$57,007 ",2852.890995260663
FOOD BAZAAR,"1630 Bruckner Boulevard, The Bronx",40.8226027,-73.87379059999999,4.3,3399,"$10,966 ",1238.056872037915
Key Food Supermarkets,"1511 Metropolitan Avenue, The Bronx",40.83944439999999,-73.8588889,3.9,184,"$39,322 ",4082.890995260663
CTown Supermarkets,"100 Hugh J. Grant Circle, The Bronx",40.8323974,-73.86086569999999,4.0,886,"$39,322 ",4082.890995260663
De Sola Provisions Inc,"355 Food Center Drive # B18, The Bronx",40.80672859999999,-73.8720055,4.0,4,"$10,966 ",1238.056872037915
My Way Supermarket,"200 Soundview Avenue, The Bronx",40.8095237,-73.8551676,4.7,18,"$39,322 ",4082.890995260663
Ai Mart College Point,"132-19 14th Avenue, College Point",40.7873236,-73.8358593,5.0,13,"$60,896 ",2275.5657773689054
bp,"128-02 14th Avenue, College Point",40.78520200000001,-73.84001200000002,2.5,24,"$60,896 ",2275.5657773689054
Key Food Supermarkets,"15-19 College Point Boulevard, Flushing",40.78361110000001,-73.8455556,3.9,380,"$60,896 ",2275.5657773689054
Taylor Superette Corp,"459 Taylor Avenue, The Bronx",40.81484630000001,-73.861553,4.4,38,"$39,322 ",4082.890995260663
BAHARZ,"20-02 College Point Boulevard, Flushing",40.781568,-73.84611699999999,5.0,1,"$60,896 ",2275.5657773689054
Eat Fresh Supermarket,"20-04 College Point Boulevard, College Point",40.7814989,-73.846239,5.0,7,"$60,896 ",2275.5657773689054
Food Universe Marketplace,"1757 Randall Avenue, The Bronx",40.8168948,-73.86513819999999,3.9,420,"$10,966 ",1238.056872037915
Target Grocery,"13505 20th Avenue, College Point",40.7837661,-73.83332639999999,4.4,421,"$60,896 ",2275.5657773689054
ALDI,"845 White Plains Road, The Bronx",40.82300369999999,-73.8590545,4.3,161,"$39,322 ",4082.890995260663
ShopRite of Bruckner Blvd,"1994 Bruckner Boulevard, The Bronx",40.8241698,-73.8565832,4.3,2737,"$39,322 ",4082.890995260663
Target Grocery,"815 Hutchinson River Parkway, The Bronx",40.82425149999999,-73.8375416,4.5,62,"$39,322 ",4082.890995260663
S&W Supermarket & Deli,"4028 East Tremont Avenue, The Bronx",40.819506,-73.817734,4.2,410,"$57,007 ",2852.890995260663
AR Refrigeration corp,"318 Faile Street, The Bronx",40.8074957,-73.8843103,5.0,1,"$10,966 ",1238.056872037915
Raspberry Farm,"150-15 14th Avenue, Whitestone",40.7892077,-73.8131023,4.1,292,"$57,007 ",2852.890995260663
Sweeney's Grocery Deli & Kitchen,"3136 Miles Avenue, The Bronx",40.8214366,-73.80879910000002,4.3,50,"$57,007 ",2852.890995260663
Met Fresh of Whitestone,"24-11, 24-07 150th Street, Whitestone",40.7768862,-73.8144427,4.3,430,"$60,896 ",2275.5657773689054
Lizzie's Supermarket,"3201 Layton Avenue, The Bronx",40.835114,-73.8205172,3.6,100,"$57,007 ",2852.890995260663
H Mart Northern 144,"144-72 Northern Boulevard, Flushing",40.7648194,-73.82091369999999,4.0,395,"$60,896 ",2275.5657773689054
Norion Super Market,"3410 Union Street, Flushing",40.7665774,-73.82764829999999,3.3,30,"$60,896 ",2275.5657773689054
SeasonFresh Supermarket,"3125 Downing Street, Flushing",40.7685498,-73.83568009999999,3.8,52,"$60,896 ",2275.5657773689054
H Mart Roosevelt,"142-41 Roosevelt Avenue, Flushing",40.7610782,-73.8246736,4.2,398,"$60,896 ",2275.5657773689054
KW Supermarket,"37-04 Union Street, Flushing",40.7621454,-73.8276262,4.2,80,"$60,896 ",2275.5657773689054
Bally 868 Food Market Corporation,"136-91 Roosevelt Avenue, Flushing",40.7605745,-73.8269464,4.1,16,"$60,896 ",2275.5657773689054
Fresh Food Market,"589 Middle Neck Road, Great Neck",40.8023826,-73.7356621,3.9,12,"$86,731 ",1071.1223551057958
King Kullen,"1430 Northern Boulevard, Manhasset",40.79153819999999,-73.6951121,4.1,808,"$86,731 ",1071.1223551057958
Everfresh Supermarket,"533 Middle Neck Road, Great Neck",40.8010374,-73.7347441,4.3,313,"$86,731 ",1071.1223551057958
Associated Supermarket of Great Neck,"181 Middle Neck Road, Great Neck",40.79400999999999,-73.733167,3.5,191,"$86,731 ",1071.1223551057958
bp,"208 Middle Neck Road, Great Neck",40.794253,-73.7339194,3.9,38,"$86,731 ",1071.1223551057958
bp,"1 Plandome Road, Manhasset",40.7930223,-73.69806009999999,2.7,13,"$86,731 ",1071.1223551057958
King Kullen Bakery Dept,"1430 Northern Boulevard, Manhasset",40.7915021,-73.6950993,,0,"$86,731 ",1071.1223551057958
Trader Joe's,"259 Allwood Road, Clifton",40.83653019999999,-74.15131459999999,4.6,4019,"$84,978 ",3965.46255506608
ShopRite of Lodi,"175 Main Street, Lodi",40.8790996,-74.084924,4.2,2527,"$113,828 ",9210.748898678414
ShopRite of Passaic on Paulison Ave,"503 Paulison Avenue, Passaic",40.86227299999999,-74.1399612,4.2,3158,"$113,828 ",9210.748898678414
SuperFresh,"161 Jefferson Street, Passaic",40.862232,-74.12452499999999,4.2,1143,"$113,828 ",9210.748898678414
CTown Supermarkets,"602 Main Avenue, Passaic",40.8595684,-74.12433109999999,4.2,893,"$113,828 ",9210.748898678414
ALDI,"4 Memorial Drive Suite 1, Lodi",40.8754743,-74.085696,4.4,1184,"$113,828 ",9210.748898678414
ALDI,"56 Lakeview Avenue, Clifton",40.87693029999999,-74.1370484,4.4,2274,"$113,828 ",9210.748898678414
SuperFresh Clifton,"85 Ackerman Avenue, Clifton",40.8775373,-74.12173539999999,3.9,415,"$113,828 ",9210.748898678414
Ema International Food,"278 Parker Avenue, Clifton",40.8771821,-74.1240419,4.8,207,"$113,828 ",9210.748898678414
bp,"226 New Jersey 17, Hasbrouck Heights",40.85791760000001,-74.06842209999999,4.0,22,"$113,828 ",9210.748898678414
J&J Store,"52 Aspen Place, Passaic",40.85960360000001,-74.1217479,3.8,4,"$113,828 ",9210.748898678414
El Mercado De La Ocho,"100 8th Street, Passaic",40.8575872,-74.1096139,4.4,413,"$113,828 ",9210.748898678414
Kathy Super Market,"195 Ackerman Avenue, Clifton",40.8764799,-74.12805279999999,4.5,32,"$113,828 ",9210.748898678414
Biedronka,"501 River Drive 2nd Floor, Garfield",40.8750921,-74.11439759999999,4.6,185,"$113,828 ",9210.748898678414
CTown Supermarkets,"218 Dayton Avenue, Clifton",40.8754672,-74.1220922,4.1,822,"$113,828 ",9210.748898678414
Kosher Konnection,"200 Main Avenue, Passaic",40.8458959,-74.1273269,4.6,207,"$113,828 ",9210.748898678414
Biedronka,"5 Locust Avenue, Wallington",40.8502152,-74.1142218,3.9,92,"$113,828 ",9210.748898678414
Cholula mini market,"124 Passaic Street, Passaic",40.8624958,-74.11374169999999,5.0,2,"$113,828 ",9210.748898678414
M.A.C Supermarket Inc,"61 4th Street, Passaic",40.8634394,-74.114806,4.3,56,"$113,828 ",9210.748898678414
bp,"39 Monroe Street, Passaic",40.868318,-74.116906,2.5,21,"$113,828 ",9210.748898678414
El Proyecto Supermarket,"44 Aspen Street, Passaic",40.8603036,-74.12212939999999,3.5,6,"$113,828 ",9210.748898678414
ABC Supermarket,"303 Passaic Street, Passaic",40.86076200000001,-74.122339,3.6,11,"$113,828 ",9210.748898678414
A & C Supermarket,"170 Market Street, Passaic",40.8675204,-74.1170133,5.0,4,"$113,828 ",9210.748898678414
E T Supermarkets,"170 Market Street, Passaic",40.8675266,-74.11700789999999,4.2,13,"$113,828 ",9210.748898678414
SuperBueno SuperMarket,"32 Monroe Street, Passaic",40.8684962,-74.116512,5.0,7,"$113,828 ",9210.748898678414
Speedy D Supermarket,"247 Midland Avenue, Garfield",40.8730556,-74.10447959999999,5.0,2,"$113,828 ",9210.748898678414
City Fresh Market,"55 Broadway, Passaic",40.8596212,-74.12855189999999,4.4,8,"$113,828 ",9210.748898678414
El Bodegon supermarket,"119 Broadway, Passaic",40.8588639,-74.1299444,3.8,17,"$113,828 ",9210.748898678414
P & M Supermarket,"263 Monroe Street, Passaic",40.865315,-74.1250063,5.0,2,"$113,828 ",9210.748898678414
El Ideal Supermarket,"269 Monroe Street, Passaic",40.86513180000001,-74.12534939999999,4.4,32,"$113,828 ",9210.748898678414
El Especial Supermarket,"278 Monroe Street, Passaic",40.8653409,-74.125877,4.7,71,"$113,828 ",9210.748898678414
Plaza Mexico,"297 Monroe Street, Passaic",40.8645107,-74.12673199999999,4.2,891,"$113,828 ",9210.748898678414
iFood Smartket,"137 Hope Avenue, Passaic",40.867928,-74.123356,,0,"$113,828 ",9210.748898678414
EJ Concessions,"217 Brook Avenue, Passaic",40.8424333,-74.1339625,,0,"$113,828 ",9210.748898678414
Amazon Fresh,"2 Memorial Drive, Lodi",40.87477709999999,-74.08635389999999,3.5,93,"$113,828 ",9210.748898678414
Dominicanas Supermarket,"181 Hope Avenue, Passaic",40.8694739,-74.124464,4.0,6,"$113,828 ",9210.748898678414
Aisle One Kosher,"217 Brook Avenue, Passaic",40.8421435,-74.1346528,4.9,394,"$113,828 ",9210.748898678414
Bravo Supermarkets,"218 Dayton Avenue, Clifton",40.8754672,-74.1220922,4.8,18,"$113,828 ",9210.748898678414
KB Supermarket,"924 Main Avenue, Passaic",40.86888099999999,-74.133161,4.7,54,"$113,828 ",9210.748898678414
Food Universe Passaic,"514 Van Houten Avenue, Passaic",40.8564092,-74.1436937,4.4,15,"$113,828 ",9210.748898678414
Price Rite Marketplace of Garfield,"59 Outwater Lane, Garfield",40.8819331,-74.1161616,4.4,1654,"$113,828 ",9210.748898678414
Food Universe Clifton,"435 Lexington Avenue, Clifton",40.8757496,-74.13435319999999,4.4,248,"$113,828 ",9210.748898678414
Sahara Fine Foods,"242 South Summit Avenue, Hackensack",40.8764767,-74.0644926,4.4,91,"$53,592 ",4854.31718061674
Minimarket Clifton,"515 Clifton Avenue, Clifton",40.87367760000001,-74.1478226,3.5,2,"$113,828 ",9210.748898678414
bp,"409 U.S. 46, Elmwood Park",40.8933561,-74.1070969,,0,"$113,828 ",9210.748898678414
Stew Leonard's,"467 Allwood Road, Clifton",40.8409885,-74.15803509999999,4.3,156,"$84,978 ",3965.46255506608
H Mart Little Ferry,"260 Bergen Turnpike, Little Ferry",40.8564643,-74.03396599999999,4.4,2419,"$53,592 ",4854.31718061674
ShopRite of Hackensack,"500 South River Street, Hackensack",40.8626533,-74.0341122,4.1,2171,"$53,592 ",4854.31718061674
ShopRite of Palisades Park,"201 Roosevelt Place, Palisades Park",40.8520206,-74.0045809,4.1,1894,"$53,592 ",4854.31718061674
Giant Farmer's Market,"324 Main Street, Hackensack",40.8884201,-74.0399322,4.3,2211,"$53,592 ",4854.31718061674
Village IGA,"201 Main Street, Ridgefield Park",40.85701509999999,-74.0248195,4.0,235,"$53,592 ",4854.31718061674
Grocery la Universal,"07601, Hackensack",40.87859349999999,-74.0475455,4.6,8,"$53,592 ",4854.31718061674
All nation mini supermarket,"214 -A Essex Street, Hackensack",40.8804846,-74.0532961,5.0,2,"$53,592 ",4854.31718061674
Universal Food Markets,"154 State Street, Hackensack",40.8833815,-74.0446384,3.8,411,"$53,592 ",4854.31718061674
Casa Delfina,"253 Main Street, Hackensack",40.8863309,-74.0418775,3.7,9,"$53,592 ",4854.31718061674
bp,"366 Essex Street, Lodi",40.8871838,-74.06511139999999,2.9,9,"$53,592 ",4854.31718061674
HAN MI Mart & Liquor,"220 Broad Avenue, Palisades Park",40.8462469,-73.9987938,2.4,165,"$53,592 ",4854.31718061674
"Superfood Marketplace - Ridgefield, NJ","543 Shaler Boulevard, Ridgefield",40.83294909999999,-74.00251109999999,4.1,91,"$53,592 ",4854.31718061674
Hackensack Market,"120 Passaic Street, Hackensack",40.8924421,-74.0442789,4.0,1126,"$53,592 ",4854.31718061674
MAHARAJA HYPERMARKET,"389 Main Street, Hackensack",40.890705,-74.0398648,4.8,27,"$53,592 ",4854.31718061674
Cedar Market,"646 Cedar Lane, Teaneck",40.8910056,-74.02821240000002,4.5,280,"$54,717 ",8370.925110132159
KB'S African Market,"96 Anderson Street, Hackensack",40.8936723,-74.0431737,4.5,51,"$54,717 ",8370.925110132159
H Mart Fort Lee,"112 Linwood Drive, 130 Linwood Plaza, Fort Lee",40.8610891,-73.97098380000001,3.9,303,"$54,717 ",8370.925110132159
Jerry's Gourmet and More,"410 South Dean Street, Englewood",40.8813714,-73.983322,4.6,1045,"$54,717 ",8370.925110132159
H Mart Leonia,"315 Broad Avenue, Leonia",40.8614304,-73.98781149999999,4.1,539,"$54,717 ",8370.925110132159
H Mart Fort Lee Fresh,"1379 16th Street, Fort Lee",40.84568199999999,-73.979619,4.1,739,"$53,592 ",4854.31718061674
ACME Markets,"2160 Lemoine Avenue, Fort Lee",40.8561878,-73.9650974,4.0,1207,"$54,717 ",8370.925110132159
Mediterranean Gourmet,"490 Main Street, Fort Lee",40.8554854,-73.97776569999999,4.9,106,"$54,717 ",8370.925110132159
HanNam Mart,"1475 Bergen Boulevard, Fort Lee",40.8514808,-73.98688360000001,4.2,1689,"$53,592 ",4854.31718061674
Piccolo's Gastronomia Italiana,"484 Bergen Boulevard, Ridgefield",40.824467,-73.9970958,4.7,442,"$53,592 ",4854.31718061674
Kikos Supermarket,"321 Anderson Avenue, Fairview",40.817416,-73.994401,4.0,378,"$113,828 ",9210.748898678414
ABC Mart,"3505 Broadway, New York",40.8254663,-73.95151369999999,3.3,26,"$53,592 ",4854.31718061674
Key Food Supermarkets,"3550 Broadway, New York",40.82675800000001,-73.949782,3.7,595,"$53,592 ",4854.31718061674
Super Foodtown of Washington Heights,"600 West 160th Street, New York",40.8359697,-73.9438286,4.3,708,"$54,717 ",8370.925110132159
Nizam International Market,"608 Anderson Avenue, Cliffside Park",40.8251363,-73.98785819999999,4.3,415,"$53,592 ",4854.31718061674
bp,"491 Route 4, Englewood",40.86786499999999,-73.973071,4.1,40,"$54,717 ",8370.925110132159
bp,"1671 Bergen Boulevard, Fort Lee",40.857459,-73.981848,3.7,35,"$54,717 ",8370.925110132159
Seoul Trading USA Co.,"360 South Van Brunt Street, Englewood",40.8854696,-73.9858078,4.0,23,"$54,717 ",8370.925110132159
Target Grocery,"543 River Road, Edgewater",40.8139544,-73.98176149999999,3.0,4,"$53,592 ",4854.31718061674
3550 Food Corporation,"3550 Broadway, New York",40.82671,-73.949726,4.5,2,"$53,592 ",4854.31718061674
PapaSito Foodmarkets,"3605 Broadway, New York",40.8289583,-73.94910680000001,4.2,82,"$53,592 ",4854.31718061674
Riverside Gourmet Market,"3779 Broadway, New York",40.834163,-73.94571239999999,4.3,45,"$54,717 ",8370.925110132159
CTown Supermarkets,"3632 Broadway, New York",40.8292461,-73.9478894,3.7,498,"$53,592 ",4854.31718061674
bp,"265 Nagle Avenue, New York",40.8630605,-73.9202512,3.5,8,"$34,894 ",3037.914691943128
bp,"4353 Broadway, New York",40.8535526,-73.9342786,3.5,25,"$54,717 ",8370.925110132159
bp,"1740 Jerome Avenue, The Bronx",40.8473956,-73.9122715,3.0,33,"$34,894 ",3037.914691943128
African American Market,"292 East Burnside Avenue B, The Bronx",40.850708,-73.901625,4.8,22,"$34,894 ",3037.914691943128
bp,"3936 10th Avenue, New York",40.86629279999999,-73.91798279999999,3.6,30,"$34,894 ",3037.914691943128
Western Beef Supermarket,"2050 Webster Avenue, The Bronx",40.8513947,-73.8979155,4.2,3213,"$15,398 ",1973.1753554502368
Fine Fare Supermarkets,"4776 Broadway, New York",40.8656861,-73.9263722,4.0,890,"$34,894 ",3037.914691943128
Food Universe Marketplace,"148 East 170th Street, The Bronx",40.8388932,-73.9147818,4.0,305,"$14,750 ",1890.0947867298576
CTown Supermarkets,"1750 University Avenue, The Bronx",40.8490757,-73.9167476,3.9,690,"$34,894 ",3037.914691943128
bp,"2157 Amsterdam Avenue, New York",40.839094,-73.937234,4.0,96,"$54,717 ",8370.925110132159
bp,"242 Dyckman Street, New York",40.86610679999999,-73.9283947,3.7,30,"$34,894 ",3037.914691943128
Bravo Supermarkets,"210 East 170th Street, The Bronx",40.8382927,-73.9132209,4.2,678,"$14,750 ",1890.0947867298576
JAMA Deli Grocery Corporation,"1225 Ogden Avenue, The Bronx",40.83841020000001,-73.9264755,4.1,17,"$41,636 ",3470.165876777251
Key Food Supermarkets,"1239 Saint Nicholas Avenue, New York",40.8434234,-73.93845759999999,3.9,757,"$54,717 ",8370.925110132159
Shop Fair of Washington Heights,"3871 Broadway, New York",40.8369343,-73.9431359,4.2,479,"$54,717 ",8370.925110132159
Superior Market,"108 West 168th Street, The Bronx",40.83824000000001,-73.9246655,4.1,7,"$41,636 ",3470.165876777251
Food Universe Marketplace,"72 Nagle Avenue, New York",40.8604296,-73.9287138,3.9,197,"$34,894 ",3037.914691943128
Bravo Supermarkets,"156 West 170th Street, The Bronx",40.84127749999999,-73.9247276,4.0,242,"$41,636 ",3470.165876777251
Williams Grocery Corp.,"257 Dyckman Street, New York",40.8666425,-73.9283574,4.6,11,"$34,894 ",3037.914691943128
Pioneer Fresh of Highbridge,"1150-66 Woodycrest Avenue, The Bronx",40.8360561,-73.9250977,4.0,160,"$41,636 ",3470.165876777251
Pioneer Supermarkets of Morris Heights,"107 Featherbed Lane, The Bronx",40.846431,-73.918553,4.1,214,"$41,636 ",3470.165876777251
Bravo Supermarkets,"127 West Burnside Avenue, The Bronx",40.85410700000001,-73.91416219999999,4.1,411,"$34,894 ",3037.914691943128
Compare Foods Supermarket,"3815 9th Avenue, New York",40.861968,-73.917963,4.4,361,"$34,894 ",3037.914691943128
Super Foodtown of Bradhurst,"300 West 145th Street, New York",40.8227414,-73.9423338,4.1,3271,"$53,592 ",4854.31718061674
CTown Supermarkets,"229 East Tremont Avenue, The Bronx",40.849244,-73.90460209999999,3.8,177,"$34,894 ",3037.914691943128
Food Universe Marketplace,"5069 Broadway, New York",40.8705788,-73.915213,3.1,81,"$34,894 ",3037.914691943128
